"NA_adults","R0","policy","h","pi_src","programme","p","interval","yr","p_free","prev_med","prev_q25","prev_q75","prev_mean"
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,26.9616438356164,0,0.0346158966848622,0.0233644859813084,0.0478130954443097,0.0365293115457813
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.0438356164384,0,0.0347180370210934,0.0229095974194629,0.0482591157581869,0.0359185991079491
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.1260273972603,0,0.0342651698583902,0.0226258116883117,0.0487534153005465,0.035569135918674
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.2082191780822,0.005,0.0341968491148286,0.0223214285714286,0.0481266578249337,0.0354188022726176
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.2904109589041,0.005,0.0327102803738318,0.0220264317180617,0.0478312877054296,0.0349413793452123
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.372602739726,0.005,0.032258064516129,0.0217868012627838,0.0473984719725445,0.0344516226729975
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.4547945205479,0.005,0.0319574468085106,0.0210859427048634,0.0464243498817967,0.0339353238539164
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.5369863013699,0.005,0.0315137972618288,0.0203566274994846,0.0468085106382979,0.0337061253593457
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.6191780821918,0.005,0.031030767114494,0.0197562910087245,0.0453521766978657,0.0333277504462541
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.7013698630137,0.005,0.0301110083256244,0.0190078127799878,0.0447526346604215,0.0330258506510408
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.7835616438356,0.005,0.0298936170212766,0.0189805499664655,0.0447066326530612,0.0326261986531258
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.8657534246575,0.005,0.0297451021697914,0.0188679245283019,0.045045045045045,0.0324127040668769
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,27.9479452054795,0.005,0.0287081339712919,0.018957345971564,0.0446984148612436,0.0320046265222447
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.0301369863014,0.005,0.0288468206088343,0.0189349906107485,0.0433200114187839,0.0317538336769199
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.1123287671233,0.005,0.0283025165209265,0.0188457790769776,0.0430883894258763,0.0312226805230977
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.1945205479452,0.01,0.0286436970194148,0.0187574042385152,0.0409150466207569,0.0306770511075626
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.2767123287671,0.01,0.0286397812713602,0.0188021061869241,0.0403633929737495,0.0304965731415367
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.358904109589,0.01,0.0284225549332184,0.0187574042385152,0.0403770706190061,0.0302045383350399
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.441095890411,0.01,0.0282232370433305,0.0185617833029686,0.0394487365772407,0.0299225876489038
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.5232876712329,0.01,0.0282088008275643,0.0188238405924881,0.0394383135257499,0.0296263059393199
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.6054794520548,0.015,0.027532622231848,0.0187793427230047,0.038668232943614,0.0293665546964916
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.6876712328767,0.015,0.0273705051369863,0.0186483212184147,0.0385079895949461,0.0289241481925118
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.7698630136986,0.015,0.0273978315262719,0.0180590952532654,0.0381053268765133,0.028798328657925
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.8520547945205,0.015,0.0269144532597447,0.0176348013994649,0.0378851540616246,0.0284472413517102
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,28.9342465753425,0.015,0.0267023172905526,0.0171041410025585,0.0380564182194617,0.0283403430441405
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.0164383561644,0.015,0.0264322310200279,0.0171464359992437,0.0374968426370295,0.0281065612137747
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.0986301369863,0.015,0.0262013729977117,0.0160808379385683,0.0367066092492043,0.027728428174667
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.1808219178082,0.015,0.025951867816092,0.0162934809551351,0.0361344363152644,0.027367157217567
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.2630136986301,0.015,0.0251678560871585,0.0161943319838057,0.0361582074905959,0.0270804818142085
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.3452054794521,0.015,0.0252313046430694,0.0161128384505765,0.0358565737051793,0.0268971188133183
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.427397260274,0.015,0.0244500239120038,0.01575,0.0359014392878935,0.0265158016940347
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.5095890410959,0.015,0.024691508559723,0.0152698048220436,0.0351194029850746,0.0261267726585954
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.5917808219178,0.02,0.0251256281407035,0.0151014253872521,0.0346120689655172,0.0259919535643776
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.6739726027397,0.02,0.0248456790123457,0.0148150844496214,0.0346560388147635,0.0255965595412056
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.7561643835616,0.02,0.0248456790123457,0.0142096063997849,0.0335584357902812,0.025295395750126
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.8383561643836,0.02,0.024691508559723,0.0140105221880923,0.0331606336397607,0.0251769423593466
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,29.9205479452055,0.02,0.0245701728967449,0.0141594246329038,0.0333040267276244,0.0251143540308305
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.0027397260274,0.025,0.0235481128239252,0.0136363636363636,0.0327445128994994,0.0246418761715254
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.0849315068493,0.025,0.0233162311404844,0.0136209378856438,0.0328931572629052,0.0244462123704302
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.1671232876712,0.03,0.0232563170647283,0.0135905014268243,0.0324074074074074,0.0241923804200108
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.2493150684931,0.03,0.0217985269660252,0.0136994792958096,0.0318317638536762,0.0239200342886084
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.3315068493151,0.03,0.0215054758028711,0.0136830635118306,0.0316339670559619,0.0236332781805627
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.413698630137,0.03,0.0217391304347826,0.0133486076148521,0.0315672006848477,0.0234197724372031
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.4958904109589,0.03,0.0215285502410085,0.0134529147982063,0.0315433854907539,0.0231140025990213
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.5780821917808,0.035,0.0214945714945715,0.012987012987013,0.0307355668907953,0.0226723000472691
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.6602739726027,0.035,0.0209651898734177,0.012578781512605,0.0304680083539017,0.0224688832296388
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.7424657534247,0.035,0.0209208683473389,0.012515006002401,0.0307017543859649,0.0223740465516433
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.8246575342466,0.035,0.0206193456227468,0.0121705350118017,0.030668434774791,0.0222168289423481
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.9068493150685,0.035,0.0203148858899757,0.010990755068841,0.0299265341400173,0.0219669862764563
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,30.9890410958904,0.04,0.0198316716811201,0.0108259707044873,0.029866692180125,0.0215222245666921
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.0712328767123,0.045,0.0195695465686275,0.0105543089836284,0.0299466270496313,0.0213342169155595
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.1534246575342,0.05,0.0192307692307692,0.0100633197648123,0.0296925712225027,0.0209894456622221
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.2356164383562,0.055,0.0190931875142401,0.0100510051005101,0.0292507513954487,0.0206759551182504
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.3178082191781,0.055,0.0191405087345743,0.00988879676144954,0.0291666666666667,0.0205930322348813
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.4,0.055,0.0184758491210104,0.00975609756097561,0.0287477984013006,0.0203824178627873
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.4821917808219,0.055,0.0184782144838476,0.00990171095740808,0.0289556256644148,0.0203701720445675
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.5643835616438,0.055,0.0183909017883567,0.00973253210792977,0.0291920731707317,0.0202261568216559
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.6465753424658,0.055,0.0182648401826484,0.00951252538930264,0.0276817716333845,0.0199418176321492
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.7287671232877,0.06,0.0177781289506953,0.00947867298578199,0.0272727272727273,0.0196298959964541
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.8109589041096,0.07,0.0175452096960369,0.00945642257971208,0.0273038605230386,0.0195991842777908
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.8931506849315,0.075,0.0175441971413731,0.00912204234122042,0.026792578279208,0.0194126050304384
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,31.9753424657534,0.075,0.0175831819762724,0.00907043407043407,0.0267264573991031,0.0193111883661723
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.0575342465753,0.075,0.0176601302093486,0.0091743119266055,0.0264779874213837,0.0192479413336263
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.1397260273973,0.075,0.0175441971413731,0.00909090909090909,0.0261441647597254,0.0190071598209086
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.2219178082192,0.075,0.0177384464110128,0.00919554741914441,0.0258831103936039,0.018904993853763
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.3041095890411,0.075,0.0175055542787099,0.00893884677963411,0.0255429094714809,0.0185880704188132
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.386301369863,0.075,0.0170576468448809,0.00899890922312447,0.0250261506276151,0.0183406884520327
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.4684931506849,0.08,0.0168070194022209,0.00885007278020378,0.0246918118765777,0.0180272985904595
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.5506849315069,0.08,0.0168421799099387,0.00872413138408961,0.0243014444707554,0.0179085917025825
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.6328767123288,0.08,0.0169170243204578,0.00881108118507118,0.0233506129920473,0.0177693008514929
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.7150684931507,0.085,0.0168070194022209,0.00855756745058433,0.0229448032883147,0.0176283213953098
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.7972602739726,0.085,0.0163268026122884,0.00787723630194053,0.0227150770296001,0.0173362386170116
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.8794520547945,0.085,0.0153850199873764,0.0078372507015056,0.0225991114149009,0.0173024993642649
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,32.9616438356164,0.085,0.0154639175257732,0.00752375199077379,0.0226845541287036,0.0171065321534616
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.0438356164384,0.09,0.0154539664848943,0.00630691147932527,0.0222846441947566,0.0169358719306282
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.1260273972603,0.09,0.0152672744224593,0.00573409148990544,0.0222636815920398,0.0168328598589591
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.2082191780822,0.09,0.0146700143472023,0.00538384128809661,0.022548000489177,0.016702072554385
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.2904109589041,0.1,0.0143198906356801,0.00548773243034516,0.0226501439736734,0.0165389958161124
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.372602739726,0.105,0.0144688644688645,0.00556483449741877,0.0222972972972973,0.0163642614958441
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.4547945205479,0.115,0.013953488372093,0.00556707536963577,0.0220996732026144,0.0161375483302359
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.5369863013699,0.115,0.0138248847926267,0.00558779761904762,0.0210259552188927,0.0158253755648772
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.6191780821918,0.115,0.0133630952380952,0.00561924535114642,0.0211864406779661,0.0157226160765919
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.7013698630137,0.115,0.0135440870734988,0.00524945175438596,0.0217628631099297,0.0155503943419277
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.7835616438356,0.115,0.0137617574648065,0.00520833333333333,0.0210305641243839,0.0155918960643076
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.8657534246575,0.115,0.0135440870734988,0.00525626894461284,0.0205713373763166,0.0154070346929437
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,33.9479452054794,0.12,0.0133952598321606,0.00529144503546099,0.0200061243237726,0.0151943409768982
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.0301369863014,0.125,0.0133038348082596,0.00530515117581187,0.0205286483064261,0.0150775219584038
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.1123287671233,0.13,0.013215859030837,0.00531914893617021,0.0203879353608351,0.0151415357055683
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.1945205479452,0.13,0.0130724538619275,0.00530129359751105,0.0205989779820289,0.0150602779890342
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.2767123287671,0.13,0.0129590237348858,0.00522453537528914,0.0201020408163265,0.0149441679267802
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.358904109589,0.135,0.012987012987013,0.00531668031668032,0.0201923398841608,0.0148724147678867
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.441095890411,0.14,0.012987012987013,0.00501884422110553,0.0198560767590618,0.0146378758172038
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.5232876712329,0.14,0.0129595073707781,0.00506338800601995,0.019598932549505,0.0145033983646051
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.6054794520548,0.14,0.0126086035176944,0.00490196078431373,0.0196271421954609,0.014388936941451
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.6876712328767,0.14,0.0120244827143041,0.00485470883416968,0.0196563774024461,0.0143384092959454
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.7698630136986,0.145,0.0116179775280899,0.004890062821245,0.0195361071257771,0.0141676084745738
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.8520547945205,0.155,0.0122969408839686,0.00478468899521531,0.0192307692307692,0.014061331410907
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,34.9342465753425,0.155,0.0119390467751123,0.00481936065460093,0.0192539947974731,0.0139416041290765
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.0164383561644,0.16,0.0111462990561351,0.00477899293688767,0.0195361071257771,0.0137950584813571
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.0986301369863,0.16,0.0106101542271755,0.00472883597883598,0.0193250377073906,0.0135647974525259
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.1808219178082,0.16,0.0105289407331468,0.00454545454545455,0.0192539947974731,0.0134162453112136
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.2630136986301,0.16,0.0103117442262205,0.00454031262854792,0.0191849848600421,0.0133268444300388
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.3452054794521,0.17,0.010363807222446,0.00460301018898237,0.0191617592933382,0.0132018944914073
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.427397260274,0.17,0.0103626943005181,0.00458715596330275,0.0192493317493318,0.0131859222967284
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.5095890410959,0.17,0.0099256194276144,0.00456102117061021,0.0193377148634985,0.0130043843814568
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.5917808219178,0.175,0.00987660342388919,0.00447433981066268,0.0194269200256885,0.0129383885522368
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.6739726027397,0.18,0.00970896665488394,0.00449945461156223,0.018733850129199,0.0127411769569928
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.7561643835616,0.19,0.00959238130290762,0.00443952802359882,0.0183626948837733,0.0125599864898452
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.8383561643836,0.19,0.00943417217364217,0.00440528634361234,0.0182718008686936,0.012375206784192
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,35.9205479452055,0.225,0.00934599847144885,0.00427820615406998,0.0181818181818182,0.0121564160868273
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.0027397260274,0.23,0.0091354677234331,0.00418006708856382,0.0181618165967869,0.0121213112260006
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.0849315068493,0.23,0.00926005315956444,0.00407778655606031,0.0183311993171148,0.0120724945790323
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.1671232876712,0.23,0.00917604966852573,0.00407337023878377,0.0186263855683547,0.0120291886580669
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.2493150684932,0.24,0.00890873015873016,0.00393404488232074,0.0184977819888884,0.0118672773986765
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.3315068493151,0.24,0.00909166046780726,0.00396461030876494,0.0187356727208605,0.011766133742754
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.413698630137,0.245,0.00875311243056886,0.00383928072820685,0.0179800131061599,0.0116050083326614
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.4958904109589,0.245,0.00863967158051875,0.00379665645948854,0.0176603034752815,0.0114490981563508
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.5780821917808,0.25,0.00865865772063647,0.00268817204301075,0.0181618165967869,0.0113814229387401
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.6602739726027,0.27,0.0084929135562047,0,0.0177203635353415,0.0111837068472542
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.7424657534247,0.27,0.00843896880786213,0,0.0174864015935034,0.0109208509268968
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.8246575342466,0.27,0.008149377593361,0,0.017582673497904,0.0108239334598901
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.9068493150685,0.27,0.0081989247311828,0,0.0175631810804544,0.0107798090258281
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,36.9890410958904,0.275,0.00815073041168659,0,0.0174039433771486,0.010632309116957
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.0712328767123,0.28,0.00804988662131519,0,0.0171673819742489,0.010499109628819
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.1534246575342,0.28,0.00800115216591189,0,0.0171673819742489,0.0104661100529539
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.2356164383562,0.28,0.00647440280108563,0,0.0165144912499135,0.0102444802150515
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.3178082191781,0.28,0.00637490007993605,0,0.0160369933097206,0.0103037514461861
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.4,0.295,0.00636770762525491,0,0.016117462699744,0.010167020775368
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.4821917808219,0.295,0.00561815484644762,0,0.0155139173394385,0.0100415539944621
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.5643835616438,0.295,0.00548048048048048,0,0.0152527374214754,0.00993109647187127
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.6465753424658,0.305,0.00530537573881227,0,0.0151515151515152,0.00977643922176316
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.7287671232877,0.315,0.00512833999579213,0,0.0149253731343284,0.00963523101908258
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.8109589041096,0.315,0.00505050505050505,0,0.0148560859803452,0.00938773211414254
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.8931506849315,0.315,0.0050251256281407,0,0.0149253731343284,0.00930430818818686
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,37.9753424657534,0.315,0.00493830171194459,0,0.0139213395638629,0.0091321407934286
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.0575342465753,0.315,0.0049628097138072,0,0.01393779342723,0.00908486286323729
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.1397260273973,0.33,0.00493830171194459,0,0.0136986301369863,0.00886728889469632
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.2219178082192,0.33,0.00495061637624684,0,0.0136676396997498,0.00878956169841596
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.3041095890411,0.335,0.00481930509104422,0,0.013187005123428,0.00874630616806168
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.386301369863,0.335,0.00483091787439614,0,0.0131578947368421,0.00865291838219909
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.4684931506849,0.34,0.00486620885626332,0,0.0129450291088222,0.00860894859259541
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.5506849315069,0.35,0.00485448332744197,0,0.0130153689105654,0.00844726876571852
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.6328767123288,0.355,0.00483091787439614,0,0.0130434782608696,0.00840810698333921
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.7150684931507,0.365,0.00470590840641332,0,0.013187005123428,0.00826713120526644
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.7972602739726,0.37,0.00472815881248323,0,0.0134762050030506,0.00826124340655077
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.8794520547945,0.375,0.00469524964179433,0,0.0132775119617225,0.00816364804089856
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,38.9616438356164,0.375,0.00465277326927655,0,0.0130938669737979,0.00803650944806971
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.0438356164384,0.375,0.0046189622802526,0,0.0130505825518613,0.00792322219028268
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.1260273972603,0.375,0.00467299923572442,0,0.012876254180602,0.00802904319768729
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.2082191780822,0.38,0.00462972886078663,0,0.0130082335964689,0.00804258218174631
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.2904109589041,0.38,0.00469483568075117,0,0.0131004366812227,0.00810822862450261
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.372602739726,0.385,0.00460839279646619,0,0.0128342687355563,0.0079373678721426
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.4547945205479,0.39,0.00449458629605688,0,0.0126716369877709,0.00778148366727735
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.5369863013699,0.39,0.00449458629605688,0,0.0128824588121279,0.00778298619459795
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.6191780821918,0.4,0.00441520467836257,0,0.0131586608442504,0.0077468282879083
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.7013698630137,0.41,0.0044346116027532,0,0.0129450291088222,0.00767490888893465
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.7835616438356,0.41,0.0045045045045045,0,0.0126193541465508,0.0075661673675247
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.8657534246575,0.41,0.0045351707116413,0,0.0128904937856903,0.00756387525464735
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,39.9479452054794,0.41,0.00455583229555832,0,0.0125989393172188,0.00759621825375362
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,40.0301369863014,0.41,0.0045045045045045,0,0.0123842592592593,0.00753015687806592
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,40.1123287671233,0.41,0.00446428571428571,0,0.0123456790123457,0.00740417483521902
100,3,"All replacements home-bred",1,0,"18-month immunity, annual whole-herd booster",1,1,40.1945205479452,0.41,0.00444453223767383,0,0.0120973690681092,0.00741816632631904
