"e_s","e_i","D","p","T_elim","R_v","log10_prev50"
0.419998465843522,0.402149950825407,16.2723572684613,0.990607533200023,200,1.32464142823028,-0.701180720202769
0.658770130321042,0.828849754485872,3.34074159890626,0.811655797981921,200,1.78403812310216,-0.499876268203716
0.67855283385183,0.560715607760431,31.6542134548379,0.75571410647297,200,1.17453263058295,-0.977062599410832
0.620195789492146,0.571766579385408,16.7812448152515,0.441875958083787,200,1.95512654606452,-0.385395053068807
0.884262568502369,0.27800613041914,33.2125136793211,0.87164083035655,82.2688947998907,0.787649754225811,-2.16157833430504
0.238458406226826,0.604428930582323,6.12698562219239,0.702520619412038,200,1.94515883663742,-0.371400903312044
0.46553695990014,0.509851405009655,26.001362868551,0.440328223780178,200,2.008137390511,-0.343122545619069
0.369714479131081,0.639291070944602,9.86321723087242,0.705708926156955,200,1.69136697682506,-0.470572841734522
0.866477440916017,0.166115840910538,6.06457075217254,0.550855252891267,200,1.95086464832848,-0.441273759962526
0.459993002069633,0.653552971835923,10.0088852174957,0.884257127191832,200,1.33008839159315,-0.750434886335594
0.242368888234262,0.626560967252268,13.6552678909082,0.487673177042953,200,2.03369216047937,-0.326604380388299
0.853284098021267,0.696544863545658,9.97399341285687,0.372146002402071,200,2.07765843319738,-0.386430725890658
0.551771174897098,0.627190668956194,26.2048105757512,0.94772472766072,125.219752555808,0.86318060866586,-1.69751664851172
0.748716997815878,0.490988578134313,3.79646882576859,0.648663938695146,200,1.99933421374381,-0.410893996583651
0.375326553183476,0.261887691619624,12.2310210127814,0.356118622703214,200,2.39329451644327,-0.254142242312105
0.747596658023936,0.135998807096536,9.18626660360671,0.527753201099695,200,1.97947027757921,-0.401195947020555
0.606473005347055,0.90562689952179,18.970861260819,0.393870554765291,200,1.91538561149505,-0.399927697297436
0.399007278305478,0.399302819795348,15.2668741797345,0.704446511879501,200,1.78853052875238,-0.411971242907855
0.790274788696505,0.839237995481464,31.8508907719498,0.50127188716211,200,1.58813189466575,-0.596651658820055
0.533501173195615,0.22546960942935,21.7863067221714,0.341381910032057,200,2.28389701231387,-0.280687303709786
0.893564810890945,0.6691430191248,7.70537453848667,0.8328166217844,200,1.2784644256914,-0.948154474096749
0.879698412737452,0.926707235667792,39.0288638113636,0.594830633997157,200,1.29443940620174,-0.903744487593313
0.402556175423212,0.155645569778501,13.4449717550505,0.989886138298339,200,1.72539115025879,-0.426176208063985
0.353169222546842,0.540541887320586,7.34113575227195,0.373366110857343,200,2.31639593828806,-0.27458005375589
0.718128701375014,0.386042569602316,10.4476455313789,0.521929270746947,200,1.91055702044462,-0.422612099592691
0.68815716161908,0.468192509115018,27.0320857086989,0.894338729701447,200,0.963033544618703,-1.44499291734808
0.667542761296321,0.344197514209326,3.34834761382685,0.854580474293434,200,1.91159918767143,-0.437282398189161
0.592648751933027,0.0503542302433789,24.3650281207203,0.900768168005728,200,1.4597070252715,-0.584858438020211
0.758620602262478,0.59326966392505,3.53719242546232,0.323435254283195,200,2.40556403688921,-0.283341136053282
0.340881995290658,0.162318846766457,6.08814756740036,0.880907418129935,200,2.11619749375665,-0.319171797868429
0.384565671800131,0.773532399914662,25.6882089331376,0.976860191254652,79.6570126666819,0.741744143722308,-2.07360062911963
